아이디,기관명,상품명,면적,상품위치경도,상품위치위도,상품설명,사용여부,주소,비수기주중단가,비수기주말단가,성수기주중단가,성수기주말단가,지역,홈페이지주소
115,속리산 자연휴양림,105호 천왕봉,30㎡,36.49070919,127.7811574,"★해당 객실은다자녀 가정 우선예약 객실입니다. 매월 4일~8일까지 다자녀 가정으로 등록된 회원대상으로 우선예약을 받은 후, 잔여 객실에 한해서 매월 15일 09:00 에 숲나들e 전체 회원에게 예약이 오픈됩니다★위치 : 충북 보은군 장안면 속리산로 256ROOM TYPE : 투룸(거실, 방), 주방, 화장실비치품목 : TV, 냉장고, 압력밥솥, 인덕션, 주방도구, 에어컨(유료)※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)가져오셔야 할 품목 : 개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지유의 사항- 애완동물 동반 입실시 강제 퇴실 조치됩니다.- 기준인원 초과 시 입실불가입니다. - 야외 바비큐 시설 : 없음 단, 산불조심기간 바비큐그릴 및 숯불 사용불가   (매년 11월 1일 ~ 다음해 5월 15일)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(28911) 충북 보은군 장안면 속리산로 256 ,56000,102000,102000,102000,충북,http://www.foresttrip.go.kr/0115
115,속리산 자연휴양림,201호 형제봉,27㎡,36.49091461,127.7810953,"위치 : 충북 보은군 장안면 속리산로 256ROOM TYPE : 투룸(거실, 방), 주방, 화장실비치품목 : TV, 냉장고, 압력밥솥, 인덕션, 주방도구, 에어컨(유료)※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)가져오셔야 할 품목 : 개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지유의 사항- 애완동물 동반 입실시 강제 퇴실 조치됩니다.- 기준인원 초과 시 입실불가입니다. - 야외 바비큐 시설 : 없음 단, 산불조심기간 바비큐그릴 및 숯불 사용불가   (매년 11월 1일 ~ 다음해 5월 15일)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(28911) 충북 보은군 장안면 속리산로 256 ,44000,76000,76000,76000,충북,http://www.foresttrip.go.kr/0115
115,속리산 자연휴양림,202호 수정봉,18㎡,36.49076999,127.7811608,"위치 : 충북 보은군 장안면 속리산로 256ROOM TYPE : 원룸(주방), 화장실비치품목 : TV, 냉장고, 압력밥솥, 인덕션, 주방도구, 에어컨(유료)※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)﻿가져오셔야 할 품목 : 개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지유의 사항- 애완동물 동반 입실시 강제 퇴실 조치됩니다.- 기준인원(3명) 초과 시 입실불가입니다. - 야외 바비큐 시설 : 없음 단, 산불조심기간 바비큐그릴 및 숯불 사용불가   (매년 11월 1일 ~ 다음해 5월 15일)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(28911) 충북 보은군 장안면 속리산로 256 ,36000,60000,60000,60000,충북,http://www.foresttrip.go.kr/0115
115,속리산 자연휴양림,203호 신선대,57㎡,36.49078787,127.7811833,"위치 : 충북 보은군 장안면 속리산로 256ROOM TYPE : 투(거실, 방) 다락방, 주방, 화장실, 에어컨(유료)비치품목 : TV, 냉장고, 압력밥솥, 인덕션, 주방도구※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)﻿가져오셔야 할 품목 : 개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지유의 사항- 애완동물 동반 입실시 강제 퇴실 조치됩니다.- 기준인원 초과 시 입실불가입니다. - 야외 바비큐 시설 : 없음 단, 산불조심기간 바비큐그릴 및 숯불 사용불가   (매년 11월 1일 ~ 다음해 5월 15일)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(28911) 충북 보은군 장안면 속리산로 256 ,95000,162000,162000,162000,충북,http://www.foresttrip.go.kr/0115
115,속리산 자연휴양림,204호 경업대,40㎡,36.49082421,127.781139,"위치 : 충북 보은군 장안면 속리산로 256ROOM TYPE : 투룸(거실, 방) 다락방, 주방, 화장실비치품목 : TV, 냉장고, 압력밥솥, 인덕션, 주방도구, 에어컨(유료)※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)﻿가져오셔야 할 품목 : 개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지유의 사항- 애완동물 동반 입실시 강제 퇴실 조치됩니다.- 기준인원 초과 시 입실불가입니다. - 야외 바비큐 시설 : 없음 단, 산불조심기간 바비큐그릴 및 숯불 사용불가   (매년 11월 1일 ~ 다음해 5월 15일)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(28911) 충북 보은군 장안면 속리산로 256 ,75000,134000,134000,134000,충북,http://www.foresttrip.go.kr/0115
115,속리산 자연휴양림,205호 입석대,67㎡,36.49078831,127.7811163,"위치 : 충북 보은군 장안면 속리산로 256ROOM TYPE : 투룸(거실, 방) 다락방, 주방, 화장실비치품목 : TV, 냉장고, 압력밥솥, 인덕션, 주방도구, 에어컨(유료)※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)﻿가져오셔야 할 품목 : 개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지유의 사항- 애완동물 동반 입실시 강제 퇴실 조치됩니다.- 기준인원 초과 시 입실불가입니다. - 야외 바비큐 시설 : 없음 단, 산불조심기간 바비큐그릴 및 숯불 사용불가   (매년 11월 1일 ~ 다음해 5월 15일)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(28911) 충북 보은군 장안면 속리산로 256 ,118000,197000,197000,197000,충북,http://www.foresttrip.go.kr/0115
116,화천숲속 야영장,반려_오토캠핑장01(데크),30㎡,38.00909015,127.7979777,"ㅁ 반려견 동반사이트로 반려견과 함께 오셔야 이용이 가능합니다.ㅁ 반려견 울타리 설치로 사이트 옆에 차량 주차가 불가하며, 짐은 도보로 옮기셔야 합니다.ㅁ 사이트 내에서만 텐트 설치가 가능합니다.ㅁ 사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다. ※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 데크사이트, 500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택) ※ 온수사용료 : 10분ｘ 1,000원  ※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.  ※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시  ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)  ※ 퇴실:다음날 낮 11시까지  ※ 입장객은 18시 이후 입장을 제한합니다.ㅁ 반려견 동반 이용자 준수사항① 반려견 동반 국립자연휴양림은 동물등록을 완료한 반려견만 입장이 가능합니다.- 동물등록증과 광견병 예방접종 확인서(최근 1년 이내 접종확인 가능) 미지참시 입장이 불가능합니다.- 13세미만 어린이는 성인보호자와 반려견이 함께 입장하여야 합니다.② 6개월 이상 10년생 이하, 15kg이하의 예방접종을 완료한 건강한 개만 입장이 가능합니다.- 휴양림 이용객 안전관리를 위하여 맹견과 15kg초과 중형견 및 대형견의 입장은 불가합니다.- 질환(질병)이 있거나 발정· 생리 중인 개는 입장이 불가합니다③ 객실당 2마리까지 입장 가능하며, 입장객은 1인당 1마리만 입장 가능합니다.④ 휴양림 내 놀이시설, 객실 외에서는 반려견 안전줄(목줄, 2m이내)을 반드시 착용하여야 합니다.- 반려견에 의한 안전사고 발생 시 피해를 준 반려견주가 책임져야 합니다.- 반려견 안전사고 예방을 위하여 자연휴양림 내에서 반려견이 혼자 돌아다녀서는 안 됩니다.- 반려견주는 다른 반려견들과 마찰이 생기 않도록 직접 관리하여야 합니다.- 휴양림 내에서 다른 이용객 또는 반려견에 위협을 주는 행위를 하여서는 안 됩니다.⑤ 휴양림 내에서는 배변봉투를 지참하고 배설물은 직접 치워야 합니다.- 배설물 수거를 안할 경우 동물보호법 제47조에 따라 10만원이하의 과태료가 부과됩니다.⑥ 반려견 동반 휴양림의 입장 기준에 맞지 않아 현장에서 예약이 취소될 수 있습니다.- 취소시 위약금은 “국립자연휴양림 입장료 및 시설사용료 기준”에 따릅니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,반려_오토캠핑장02(데크),30㎡,38.00921279,127.7978282,"ㅁ 반려견 동반사이트로 반려견과 함께 오셔야 이용이 가능합니다.ㅁ 반려견 울타리 설치로 사이트 옆에 차량 주차가 불가하며, 짐은 도보로 옮기셔야 합니다.ㅁ 사이트 내에서만 텐트 설치가 가능합니다.ㅁ 사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다. ※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 데크사이트, 500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택) ※ 온수사용료 : 10분ｘ 1,000원  ※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.  ※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시  ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)  ※ 퇴실:다음날 낮 11시까지  ※ 입장객은 18시 이후 입장을 제한합니다.ㅁ 반려견 동반 이용자 준수사항① 반려견 동반 국립자연휴양림은 동물등록을 완료한 반려견만 입장이 가능합니다.- 동물등록증과 광견병 예방접종 확인서(최근 1년 이내 접종확인 가능) 미지참시 입장이 불가능합니다.- 13세미만 어린이는 성인보호자와 반려견이 함께 입장하여야 합니다.② 6개월 이상 10년생 이하, 15kg이하의 예방접종을 완료한 건강한 개만 입장이 가능합니다.- 휴양림 이용객 안전관리를 위하여 맹견과 15kg초과 중형견 및 대형견의 입장은 불가합니다.- 질환(질병)이 있거나 발정· 생리 중인 개는 입장이 불가합니다③ 객실당 2마리까지 입장 가능하며, 입장객은 1인당 1마리만 입장 가능합니다.④ 휴양림 내 놀이시설, 객실 외에서는 반려견 안전줄(목줄, 2m이내)을 반드시 착용하여야 합니다.- 반려견에 의한 안전사고 발생 시 피해를 준 반려견주가 책임져야 합니다.- 반려견 안전사고 예방을 위하여 자연휴양림 내에서 반려견이 혼자 돌아다녀서는 안 됩니다.- 반려견주는 다른 반려견들과 마찰이 생기 않도록 직접 관리하여야 합니다.- 휴양림 내에서 다른 이용객 또는 반려견에 위협을 주는 행위를 하여서는 안 됩니다.⑤ 휴양림 내에서는 배변봉투를 지참하고 배설물은 직접 치워야 합니다.- 배설물 수거를 안할 경우 동물보호법 제47조에 따라 10만원이하의 과태료가 부과됩니다.⑥ 반려견 동반 휴양림의 입장 기준에 맞지 않아 현장에서 예약이 취소될 수 있습니다.- 취소시 위약금은 “국립자연휴양림 입장료 및 시설사용료 기준”에 따릅니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,반려_오토캠핑장03(데크),30㎡,38.0092054,127.797589,"ㅁ 반려견 동반사이트로 반려견과 함께 오셔야 이용이 가능합니다.ㅁ 반려견 울타리 설치로 사이트 옆에 차량 주차가 불가하며, 짐은 도보로 옮기셔야 합니다.ㅁ 사이트 내에서만 텐트 설치가 가능합니다.ㅁ 사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다. ※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 데크사이트, 500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택) ※ 온수사용료 : 10분ｘ 1,000원  ※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.  ※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시  ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)  ※ 퇴실:다음날 낮 11시까지  ※ 입장객은 18시 이후 입장을 제한합니다.ㅁ 반려견 동반 이용자 준수사항① 반려견 동반 국립자연휴양림은 동물등록을 완료한 반려견만 입장이 가능합니다.- 동물등록증과 광견병 예방접종 확인서(최근 1년 이내 접종확인 가능) 미지참시 입장이 불가능합니다.- 13세미만 어린이는 성인보호자와 반려견이 함께 입장하여야 합니다.② 6개월 이상 10년생 이하, 15kg이하의 예방접종을 완료한 건강한 개만 입장이 가능합니다.- 휴양림 이용객 안전관리를 위하여 맹견과 15kg초과 중형견 및 대형견의 입장은 불가합니다.- 질환(질병)이 있거나 발정· 생리 중인 개는 입장이 불가합니다③ 객실당 2마리까지 입장 가능하며, 입장객은 1인당 1마리만 입장 가능합니다.④ 휴양림 내 놀이시설, 객실 외에서는 반려견 안전줄(목줄, 2m이내)을 반드시 착용하여야 합니다.- 반려견에 의한 안전사고 발생 시 피해를 준 반려견주가 책임져야 합니다.- 반려견 안전사고 예방을 위하여 자연휴양림 내에서 반려견이 혼자 돌아다녀서는 안 됩니다.- 반려견주는 다른 반려견들과 마찰이 생기 않도록 직접 관리하여야 합니다.- 휴양림 내에서 다른 이용객 또는 반려견에 위협을 주는 행위를 하여서는 안 됩니다.⑤ 휴양림 내에서는 배변봉투를 지참하고 배설물은 직접 치워야 합니다.- 배설물 수거를 안할 경우 동물보호법 제47조에 따라 10만원이하의 과태료가 부과됩니다.⑥ 반려견 동반 휴양림의 입장 기준에 맞지 않아 현장에서 예약이 취소될 수 있습니다.- 취소시 위약금은 “국립자연휴양림 입장료 및 시설사용료 기준”에 따릅니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,반려_오토캠핑장04(데크),30㎡,38.00916156,127.797412,"ㅁ 반려견 동반사이트로 반려견과 함께 오셔야 이용이 가능합니다.ㅁ 반려견 울타리 설치로 사이트 옆에 차량 주차가 불가하며, 짐은 도보로 옮기셔야 합니다.ㅁ 사이트 내에서만 텐트 설치가 가능합니다.ㅁ 사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다. ※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 데크사이트, 500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택) ※ 온수사용료 : 10분ｘ 1,000원  ※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.  ※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시  ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)  ※ 퇴실:다음날 낮 11시까지  ※ 입장객은 18시 이후 입장을 제한합니다.ㅁ 반려견 동반 이용자 준수사항① 반려견 동반 국립자연휴양림은 동물등록을 완료한 반려견만 입장이 가능합니다.- 동물등록증과 광견병 예방접종 확인서(최근 1년 이내 접종확인 가능) 미지참시 입장이 불가능합니다.- 13세미만 어린이는 성인보호자와 반려견이 함께 입장하여야 합니다.② 6개월 이상 10년생 이하, 15kg이하의 예방접종을 완료한 건강한 개만 입장이 가능합니다.- 휴양림 이용객 안전관리를 위하여 맹견과 15kg초과 중형견 및 대형견의 입장은 불가합니다.- 질환(질병)이 있거나 발정· 생리 중인 개는 입장이 불가합니다③ 객실당 2마리까지 입장 가능하며, 입장객은 1인당 1마리만 입장 가능합니다.④ 휴양림 내 놀이시설, 객실 외에서는 반려견 안전줄(목줄, 2m이내)을 반드시 착용하여야 합니다.- 반려견에 의한 안전사고 발생 시 피해를 준 반려견주가 책임져야 합니다.- 반려견 안전사고 예방을 위하여 자연휴양림 내에서 반려견이 혼자 돌아다녀서는 안 됩니다.- 반려견주는 다른 반려견들과 마찰이 생기 않도록 직접 관리하여야 합니다.- 휴양림 내에서 다른 이용객 또는 반려견에 위협을 주는 행위를 하여서는 안 됩니다.⑤ 휴양림 내에서는 배변봉투를 지참하고 배설물은 직접 치워야 합니다.- 배설물 수거를 안할 경우 동물보호법 제47조에 따라 10만원이하의 과태료가 부과됩니다.⑥ 반려견 동반 휴양림의 입장 기준에 맞지 않아 현장에서 예약이 취소될 수 있습니다.- 취소시 위약금은 “국립자연휴양림 입장료 및 시설사용료 기준”에 따릅니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,오토캠핑장05(데크),30㎡,38.00884916,127.7969817,"ㅁ사이트 내에서만 텐트 설치가 가능합니다.ㅁ사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다.※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장,  데크사이트,  500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택)※ 온수사용료 : 10분ｘ 1,000원※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시※ 입실시간을 준수하여 주시기 바랍니다. (입실시간 이외에는 입실이 거부될 수 있습니다.) ※ 퇴실:다음날 낮 11시까지※ 입장객은 18시 이후 입장을 제한합니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,오토캠핑장08(쇄석),30㎡,38.00865536,127.7969966,"ㅁ사이트 내에서만 텐트 설치가 가능합니다.ㅁ사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다.※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 쇄석사이트,  500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택)※ 온수사용료 : 10분ｘ 1,000원※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시※ 입실시간을 준수하여 주시기 바랍니다. (입실시간 이외에는 입실이 거부될 수 있습니다.) ※ 퇴실:다음날 낮 11시까지※ 입장객은 18시 이후 입장을 제한합니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,오토캠핑장09(쇄석),30㎡,38.00850607,127.7970918,"ㅁ사이트 내에서만 텐트 설치가 가능합니다.ㅁ사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다.※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 쇄석사이트,  500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택)※ 온수사용료 : 10분ｘ 1,000원※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시※ 입실시간을 준수하여 주시기 바랍니다. (입실시간 이외에는 입실이 거부될 수 있습니다.) ※ 퇴실:다음날 낮 11시까지※ 입장객은 18시 이후 입장을 제한합니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,오토캠핑장10(쇄석),30㎡,38.00846164,127.7970002,"ㅁ사이트 내에서만 텐트 설치가 가능합니다.ㅁ사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다.※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 쇄석사이트,  500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택)※ 온수사용료 : 10분ｘ 1,000원※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시※ 입실시간을 준수하여 주시기 바랍니다. (입실시간 이외에는 입실이 거부될 수 있습니다.) ※ 퇴실:다음날 낮 11시까지※ 입장객은 18시 이후 입장을 제한합니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,오토캠핑장11(쇄석),30㎡,38.00829506,127.7969871,"ㅁ사이트 내에서만 텐트 설치가 가능합니다.ㅁ사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다.※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 쇄석사이트,  500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택)※ 온수사용료 : 10분ｘ 1,000원※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시※ 입실시간을 준수하여 주시기 바랍니다. (입실시간 이외에는 입실이 거부될 수 있습니다.) ※ 퇴실:다음날 낮 11시까지※ 입장객은 18시 이후 입장을 제한합니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,오토캠핑장12(데크),30㎡,38.00829491,127.7970098,"ㅁ사이트 내에서만 텐트 설치가 가능합니다.ㅁ사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다.※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 데크사이트,  500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택)※ 온수사용료 : 10분ｘ 1,000원※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시※ 입실시간을 준수하여 주시기 바랍니다. (입실시간 이외에는 입실이 거부될 수 있습니다.) ※ 퇴실:다음날 낮 11시까지※ 입장객은 18시 이후 입장을 제한합니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
116,화천숲속 야영장,오토캠핑장13(쇄석),30㎡,38.00824544,127.7969979,"ㅁ사이트 내에서만 텐트 설치가 가능합니다.ㅁ사이트 당 최대인원(6인)을 초과하여 입장하실 수 없습니다.※ 이용객 및 방문객 포함. 단, 6세 미만 아이 2명은 인원수 제외ㅁ 위치(종류 및 크기) : 제1야영장, 쇄석사이트,  500*600ㅁ 전기(600W 제한) ※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.ㅁ 온수 사용 가능(현장 - 유료 선택)※ 온수사용료 : 10분ｘ 1,000원※ 충전식 카드에 충전해 드리며, 한번이라도 사용하신 금액은 환불이 불가합니다.※ 충전식 카드는 퇴실 시 꼭 관리사무실에 반납해 주셔야 합니다.&lt 입퇴실시간 안내 &gt  ※ 입실:오후2시-10시※ 입실시간을 준수하여 주시기 바랍니다. (입실시간 이외에는 입실이 거부될 수 있습니다.) ※ 퇴실:다음날 낮 11시까지※ 입장객은 18시 이후 입장을 제한합니다.",사용가능,(24139) 강원 화천군 간동면 배후령길 1144 화천숲속야영장,20000,25000,25000,25000,강원,http://www.foresttrip.go.kr/0116
